x,V,n,p
1.580459e-08,-6.629367e-09,2.250000e+03,1.000000e+17
1.596263e-08,-6.658055e-09,2.250000e+03,1.000000e+17
1.612226e-08,-6.687012e-09,2.250000e+03,1.000000e+17
1.628348e-08,-6.716241e-09,2.250000e+03,1.000000e+17
1.644632e-08,-6.745745e-09,2.250000e+03,1.000000e+17
1.661078e-08,-6.775526e-09,2.250000e+03,1.000000e+17
1.677689e-08,-6.805586e-09,2.250000e+03,1.000000e+17
1.694466e-08,-6.835927e-09,2.250000e+03,1.000000e+17
1.711410e-08,-6.866553e-09,2.250000e+03,1.000000e+17
1.728525e-08,-6.897465e-09,2.250000e+03,1.000000e+17
1.745810e-08,-6.928667e-09,2.250000e+03,1.000000e+17
1.763268e-08,-6.960160e-09,2.250000e+03,1.000000e+17
1.780901e-08,-6.991947e-09,2.250000e+03,1.000000e+17
1.798710e-08,-7.024031e-09,2.250000e+03,1.000000e+17
1.816697e-08,-7.056414e-09,2.250000e+03,1.000000e+17
1.834864e-08,-7.089098e-09,2.250000e+03,1.000000e+17
1.853212e-08,-7.122087e-09,2.250000e+03,1.000000e+17
1.871744e-08,-7.155383e-09,2.250000e+03,1.000000e+17
1.890462e-08,-7.188989e-09,2.250000e+03,1.000000e+17
1.909366e-08,-7.222906e-09,2.250000e+03,1.000000e+17
1.928460e-08,-7.257138e-09,2.250000e+03,1.000000e+17
1.947745e-08,-7.291688e-09,2.250000e+03,1.000000e+17
1.967222e-08,-7.326558e-09,2.250000e+03,1.000000e+17
1.986894e-08,-7.361750e-09,2.250000e+03,1.000000e+17
2.006763e-08,-7.397269e-09,2.250000e+03,1.000000e+17
2.026831e-08,-7.433115e-09,2.250000e+03,1.000000e+17
2.047099e-08,-7.469293e-09,2.250000e+03,1.000000e+17
2.067570e-08,-7.505804e-09,2.250000e+03,1.000000e+17
2.088246e-08,-7.542652e-09,2.250000e+03,1.000000e+17
2.109128e-08,-7.579839e-09,2.250000e+03,1.000000e+17
2.130220e-08,-7.617368e-09,2.250000e+03,1.000000e+17
2.151522e-08,-7.655243e-09,2.250000e+03,1.000000e+17
2.173037e-08,-7.693465e-09,2.250000e+03,1.000000e+17
2.194768e-08,-7.732038e-09,2.250000e+03,1.000000e+17
2.216715e-08,-7.770965e-09,2.250000e+03,1.000000e+17
2.238882e-08,-7.810248e-09,2.250000e+03,1.000000e+17
2.261271e-08,-7.849890e-09,2.250000e+03,1.000000e+17
2.283884e-08,-7.889895e-09,2.250000e+03,1.000000e+17
2.306723e-08,-7.930266e-09,2.250000e+03,1.000000e+17
2.329790e-08,-7.971004e-09,2.250000e+03,1.000000e+17
2.353088e-08,-8.012114e-09,2.250000e+03,1.000000e+17
2.376619e-08,-8.053598e-09,2.250000e+03,1.000000e+17
2.400385e-08,-8.095459e-09,2.250000e+03,1.000000e+17
2.424389e-08,-8.137701e-09,2.250000e+03,1.000000e+17
2.448633e-08,-8.180326e-09,2.250000e+03,1.000000e+17
2.473119e-08,-8.223338e-09,2.250000e+03,1.000000e+17
2.497850e-08,-8.266739e-09,2.250000e+03,1.000000e+17
2.522829e-08,-8.310532e-09,2.250000e+03,1.000000e+17
2.548057e-08,-8.354721e-09,2.250000e+03,1.000000e+17
2.573538e-08,-8.399309e-09,2.250000e+03,1.000000e+17
2.599273e-08,-8.444299e-09,2.250000e+03,1.000000e+17
2.625266e-08,-8.489695e-09,2.250000e+03,1.000000e+17
2.651518e-08,-8.535498e-09,2.250000e+03,1.000000e+17
2.678033e-08,-8.581713e-09,2.250000e+03,1.000000e+17
2.704814e-08,-8.628342e-09,2.250000e+03,1.000000e+17
2.731862e-08,-8.675390e-09,2.250000e+03,1.000000e+17
2.759181e-08,-8.722858e-09,2.250000e+03,1.000000e+17
2.786772e-08,-8.770751e-09,2.250000e+03,1.000000e+17
2.814640e-08,-8.819071e-09,2.250000e+03,1.000000e+17
2.842787e-08,-8.867822e-09,2.250000e+03,1.000000e+17
2.871214e-08,-8.917008e-09,2.250000e+03,1.000000e+17
2.899927e-08,-8.966630e-09,2.250000e+03,1.000000e+17
2.928926e-08,-9.016694e-09,2.250000e+03,1.000000e+17
2.958215e-08,-9.067201e-09,2.250000e+03,1.000000e+17
2.987797e-08,-9.118156e-09,2.250000e+03,1.000000e+17
3.017675e-08,-9.169561e-09,2.250000e+03,1.000000e+17
3.047852e-08,-9.221420e-09,2.250000e+03,1.000000e+17
3.078330e-08,-9.273737e-09,2.250000e+03,1.000000e+17
3.109114e-08,-9.326514e-09,2.250000e+03,1.000000e+17
3.140205e-08,-9.379756e-09,2.250000e+03,1.000000e+17
3.171607e-08,-9.433465e-09,2.250000e+03,1.000000e+17
3.203323e-08,-9.487645e-09,2.250000e+03,1.000000e+17
3.235356e-08,-9.542299e-09,2.250000e+03,1.000000e+17
3.267710e-08,-9.597431e-09,2.250000e+03,1.000000e+17
3.300387e-08,-9.653045e-09,2.250000e+03,1.000000e+17
3.333391e-08,-9.709142e-09,2.250000e+03,1.000000e+17
3.366725e-08,-9.765728e-09,2.250000e+03,1.000000e+17
3.400392e-08,-9.822806e-09,2.250000e+03,1.000000e+17
3.434396e-08,-9.880378e-09,2.250000e+03,1.000000e+17
3.468740e-08,-9.938448e-09,2.250000e+03,1.000000e+17
3.503427e-08,-9.997021e-09,2.250000e+03,1.000000e+17
3.538461e-08,-1.005610e-08,2.250000e+03,1.000000e+17
3.573846e-08,-1.011569e-08,2.250000e+03,1.000000e+17
3.609585e-08,-1.017578e-08,2.250000e+03,1.000000e+17
3.645680e-08,-1.023640e-08,2.250000e+03,1.000000e+17
3.682137e-08,-1.029753e-08,2.250000e+03,1.000000e+17
3.718959e-08,-1.035919e-08,2.250000e+03,1.000000e+17
3.756148e-08,-1.042137e-08,2.250000e+03,1.000000e+17
3.793710e-08,-1.048408e-08,2.250000e+03,1.000000e+17
3.831647e-08,-1.054733e-08,2.250000e+03,1.000000e+17
3.869963e-08,-1.061111e-08,2.250000e+03,1.000000e+17
3.908663e-08,-1.067544e-08,2.250000e+03,1.000000e+17
3.947749e-08,-1.074030e-08,2.250000e+03,1.000000e+17
3.987227e-08,-1.080572e-08,2.250000e+03,1.000000e+17
4.027099e-08,-1.087168e-08,2.250000e+03,1.000000e+17
4.067370e-08,-1.093820e-08,2.250000e+03,1.000000e+17
4.108044e-08,-1.100527e-08,2.250000e+03,1.000000e+17
4.149124e-08,-1.107291e-08,2.249999e+03,1.000000e+17
4.190616e-08,-1.114111e-08,2.249999e+03,1.000000e+17
4.232522e-08,-1.120988e-08,2.249999e+03,1.000000e+17
4.274847e-08,-1.127923e-08,2.249999e+03,1.000000e+17
4.317595e-08,-1.134914e-08,2.249999e+03,1.000000e+17
4.360771e-08,-1.141964e-08,2.249999e+03,1.000000e+17
4.404379e-08,-1.149071e-08,2.249999e+03,1.000000e+17
4.448423e-08,-1.156237e-08,2.249999e+03,1.000000e+17
4.492907e-08,-1.163463e-08,2.249999e+03,1.000000e+17
4.537836e-08,-1.170747e-08,2.249999e+03,1.000000e+17
4.583215e-08,-1.178091e-08,2.249999e+03,1.000000e+17
4.629047e-08,-1.185494e-08,2.249999e+03,1.000000e+17
4.675337e-08,-1.192958e-08,2.249999e+03,1.000000e+17
4.722091e-08,-1.200482e-08,2.249999e+03,1.000000e+17
4.769311e-08,-1.208068e-08,2.249999e+03,1.000000e+17
4.817005e-08,-1.215714e-08,2.249999e+03,1.000000e+17
4.865175e-08,-1.223422e-08,2.249999e+03,1.000000e+17
4.913826e-08,-1.231192e-08,2.249999e+03,1.000000e+17
4.962965e-08,-1.239024e-08,2.249999e+03,1.000000e+17
5.012594e-08,-1.246919e-08,2.249999e+03,1.000000e+17
5.062720e-08,-1.254876e-08,2.249999e+03,1.000000e+17
5.113347e-08,-1.262897e-08,2.249999e+03,1.000000e+17
5.164481e-08,-1.270981e-08,2.249999e+03,1.000000e+17
5.216126e-08,-1.279129e-08,2.249999e+03,1.000000e+17
5.268287e-08,-1.287340e-08,2.249999e+03,1.000000e+17
5.320970e-08,-1.295617e-08,2.249999e+03,1.000000e+17
5.374180e-08,-1.303957e-08,2.249999e+03,1.000000e+17
5.427921e-08,-1.312363e-08,2.249999e+03,1.000000e+17
5.482201e-08,-1.320834e-08,2.249999e+03,1.000000e+17
5.537023e-08,-1.329371e-08,2.249999e+03,1.000000e+17
5.592393e-08,-1.337973e-08,2.249999e+03,1.000000e+17
5.648317e-08,-1.346642e-08,2.249999e+03,1.000000e+17
5.704800e-08,-1.355377e-08,2.249999e+03,1.000000e+17
5.761848e-08,-1.364178e-08,2.249999e+03,1.000000e+17
5.819466e-08,-1.373047e-08,2.249999e+03,1.000000e+17
5.877661e-08,-1.381983e-08,2.249999e+03,1.000000e+17
5.936438e-08,-1.390986e-08,2.249999e+03,1.000000e+17
5.995802e-08,-1.400057e-08,2.249999e+03,1.000000e+17
6.055760e-08,-1.409195e-08,2.249999e+03,1.000000e+17
6.116318e-08,-1.418402e-08,2.249999e+03,1.000000e+17
6.177481e-08,-1.427678e-08,2.249999e+03,1.000000e+17
6.239256e-08,-1.437022e-08,2.249999e+03,1.000000e+17
6.301648e-08,-1.446435e-08,2.249999e+03,1.000000e+17
6.364665e-08,-1.455917e-08,2.249999e+03,1.000000e+17
6.428311e-08,-1.465468e-08,2.249999e+03,1.000000e+17
6.492594e-08,-1.475089e-08,2.249999e+03,1.000000e+17
6.557520e-08,-1.484780e-08,2.249999e+03,1.000000e+17
6.623096e-08,-1.494540e-08,2.249999e+03,1.000000e+17
6.689326e-08,-1.504370e-08,2.249999e+03,1.000000e+17
6.756220e-08,-1.514271e-08,2.249999e+03,1.000000e+17
6.823782e-08,-1.524242e-08,2.249999e+03,1.000000e+17
6.892020e-08,-1.534284e-08,2.249999e+03,1.000000e+17
6.960940e-08,-1.544396e-08,2.249999e+03,1.000000e+17
7.030549e-08,-1.554580e-08,2.249999e+03,1.000000e+17
7.100855e-08,-1.564834e-08,2.249999e+03,1.000000e+17
7.171863e-08,-1.575159e-08,2.249999e+03,1.000000e+17
7.243582e-08,-1.585556e-08,2.249999e+03,1.000000e+17
7.316018e-08,-1.596023e-08,2.249999e+03,1.000000e+17
7.389178e-08,-1.606563e-08,2.249999e+03,1.000000e+17
7.463070e-08,-1.617173e-08,2.249999e+03,1.000000e+17
7.537701e-08,-1.627856e-08,2.249999e+03,1.000000e+17
7.613078e-08,-1.638610e-08,2.249999e+03,1.000000e+17
7.689208e-08,-1.649435e-08,2.249999e+03,1.000000e+17
7.766100e-08,-1.660332e-08,2.249999e+03,1.000000e+17
7.843761e-08,-1.671301e-08,2.249999e+03,1.000000e+17
7.922199e-08,-1.682342e-08,2.249999e+03,1.000000e+17
8.001421e-08,-1.693454e-08,2.249999e+03,1.000000e+17
8.081435e-08,-1.704638e-08,2.249999e+03,1.000000e+17
8.162250e-08,-1.715894e-08,2.249999e+03,1.000000e+17
8.243872e-08,-1.727221e-08,2.249999e+03,1.000000e+17
8.326311e-08,-1.738620e-08,2.249999e+03,1.000000e+17
8.409574e-08,-1.750091e-08,2.249999e+03,1.000000e+17
8.493670e-08,-1.761632e-08,2.249999e+03,1.000000e+17
8.578606e-08,-1.773245e-08,2.249999e+03,1.000000e+17
8.664392e-08,-1.784930e-08,2.249999e+03,1.000000e+17
8.751036e-08,-1.796685e-08,2.249999e+03,1.000001e+17
8.838547e-08,-1.808511e-08,2.249999e+03,1.000001e+17
8.926932e-08,-1.820408e-08,2.249999e+03,1.000001e+17
9.016201e-08,-1.832376e-08,2.249999e+03,1.000001e+17
9.106363e-08,-1.844413e-08,2.249999e+03,1.000001e+17
9.197427e-08,-1.856521e-08,2.249999e+03,1.000001e+17
9.289401e-08,-1.868699e-08,2.249999e+03,1.000001e+17
9.382295e-08,-1.880946e-08,2.249999e+03,1.000001e+17
9.476118e-08,-1.893263e-08,2.249999e+03,1.000001e+17
9.570880e-08,-1.905648e-08,2.249999e+03,1.000001e+17
9.666588e-08,-1.918103e-08,2.249999e+03,1.000001e+17
9.763254e-08,-1.930625e-08,2.249999e+03,1.000001e+17
9.860887e-08,-1.943216e-08,2.249999e+03,1.000001e+17
9.959496e-08,-1.955874e-08,2.249999e+03,1.000001e+17
1.005909e-07,-1.968599e-08,2.249999e+03,1.000001e+17
1.015968e-07,-1.981392e-08,2.249999e+03,1.000001e+17
1.026128e-07,-1.994250e-08,2.249999e+03,1.000001e+17
1.036389e-07,-2.007174e-08,2.249999e+03,1.000001e+17
1.046753e-07,-2.020163e-08,2.249999e+03,1.000001e+17
1.057221e-07,-2.033218e-08,2.249999e+03,1.000001e+17
1.067793e-07,-2.046336e-08,2.249999e+03,1.000001e+17
1.078471e-07,-2.059518e-08,2.249999e+03,1.000001e+17
