x,V,n,p
7.386385e-07,6.210272e-24,2.251171e+10,1.001506e+22
7.459249e-07,6.152700e-24,2.251160e+10,1.001492e+22
7.532841e-07,6.093976e-24,2.251149e+10,1.001478e+22
7.607170e-07,6.034079e-24,2.251138e+10,1.001463e+22
7.682241e-07,5.972984e-24,2.251127e+10,1.001448e+22
7.758064e-07,5.910667e-24,2.251115e+10,1.001433e+22
7.834644e-07,5.847103e-24,2.251103e+10,1.001418e+22
7.911991e-07,5.782268e-24,2.251091e+10,1.001402e+22
7.990111e-07,5.716137e-24,2.251078e+10,1.001386e+22
8.069012e-07,5.648682e-24,2.251066e+10,1.001369e+22
8.148702e-07,5.579877e-24,2.251053e+10,1.001353e+22
8.229189e-07,5.509696e-24,2.251040e+10,1.001336e+22
8.310481e-07,5.438111e-24,2.251026e+10,1.001318e+22
8.392586e-07,5.365092e-24,2.251012e+10,1.001300e+22
8.475511e-07,5.290612e-24,2.250998e+10,1.001282e+22
8.559266e-07,5.214642e-24,2.250984e+10,1.001264e+22
8.643859e-07,5.137150e-24,2.250970e+10,1.001245e+22
8.729298e-07,5.058107e-24,2.250955e+10,1.001226e+22
8.815591e-07,4.977481e-24,2.250939e+10,1.001206e+22
8.902747e-07,4.895241e-24,2.250924e+10,1.001186e+22
8.990774e-07,4.811353e-24,2.250908e+10,1.001166e+22
9.079682e-07,4.725786e-24,2.250892e+10,1.001145e+22
9.169479e-07,4.638504e-24,2.250876e+10,1.001124e+22
9.260173e-07,4.549474e-24,2.250859e+10,1.001102e+22
9.351775e-07,4.458660e-24,2.250842e+10,1.001080e+22
9.444293e-07,4.366027e-24,2.250824e+10,1.001058e+22
9.537736e-07,4.271537e-24,2.250807e+10,1.001035e+22
9.632113e-07,4.175154e-24,2.250788e+10,1.001012e+22
9.727434e-07,4.076839e-24,2.250770e+10,1.000988e+22
9.823709e-07,3.976553e-24,2.250751e+10,1.000963e+22
9.920946e-07,3.874257e-24,2.250732e+10,1.000938e+22
1.001916e-06,3.769909e-24,2.250712e+10,1.000913e+22
1.011835e-06,3.663470e-24,2.250692e+10,1.000887e+22
1.021853e-06,3.554896e-24,2.250671e+10,1.000861e+22
1.031972e-06,3.444145e-24,2.250650e+10,1.000834e+22
1.042191e-06,3.331173e-24,2.250629e+10,1.000807e+22
1.052513e-06,3.215934e-24,2.250607e+10,1.000779e+22
1.062938e-06,3.098383e-24,2.250585e+10,1.000750e+22
1.073468e-06,2.978474e-24,2.250562e+10,1.000721e+22
1.084102e-06,2.856159e-24,2.250539e+10,1.000691e+22
1.094843e-06,2.731390e-24,2.250516e+10,1.000661e+22
1.105692e-06,2.604116e-24,2.250492e+10,1.000630e+22
1.116649e-06,2.474288e-24,2.250467e+10,1.000599e+22
1.127715e-06,2.341854e-24,2.250442e+10,1.000567e+22
1.138892e-06,2.206761e-24,2.250417e+10,1.000534e+22
1.150181e-06,2.068955e-24,2.250391e+10,1.000500e+22
1.161583e-06,1.928383e-24,2.250364e+10,1.000466e+22
1.173099e-06,1.784987e-24,2.250337e+10,1.000432e+22
1.184730e-06,1.638711e-24,2.250309e+10,1.000396e+22
1.196477e-06,1.489497e-24,2.250281e+10,1.000360e+22
1.208342e-06,1.337285e-24,2.250252e+10,1.000323e+22
1.220325e-06,1.182015e-24,2.250223e+10,1.000285e+22
1.232429e-06,1.023625e-24,2.250193e+10,1.000247e+22
1.244653e-06,8.620516e-25,2.250162e+10,1.000208e+22
1.257000e-06,6.972309e-25,2.250131e+10,1.000168e+22
1.269470e-06,5.290971e-25,2.250099e+10,1.000127e+22
1.282064e-06,3.575832e-25,2.250067e+10,1.000086e+22
1.294785e-06,1.826207e-25,2.250034e+10,1.000043e+22
