x,V,n,p
3.400385e-08,4.128398e-27,2.250000e+10,1.000000e+22
3.424389e-08,4.128401e-27,2.250000e+10,1.000000e+22
3.448633e-08,4.128404e-27,2.250000e+10,1.000000e+22
3.473119e-08,4.128407e-27,2.250000e+10,1.000000e+22
3.497850e-08,4.128409e-27,2.250000e+10,1.000000e+22
3.522829e-08,4.128412e-27,2.250000e+10,1.000000e+22
3.548057e-08,4.128415e-27,2.250000e+10,1.000000e+22
3.573538e-08,4.128418e-27,2.250000e+10,1.000000e+22
3.599273e-08,4.128421e-27,2.250000e+10,1.000000e+22
3.625266e-08,4.128424e-27,2.250000e+10,1.000000e+22
3.651518e-08,4.128427e-27,2.250000e+10,1.000000e+22
3.678033e-08,4.128430e-27,2.250000e+10,1.000000e+22
3.704814e-08,4.128433e-27,2.250000e+10,1.000000e+22
3.731862e-08,4.128437e-27,2.250000e+10,1.000000e+22
3.759181e-08,4.128440e-27,2.250000e+10,1.000000e+22
3.786772e-08,4.128443e-27,2.250000e+10,1.000000e+22
3.814640e-08,4.128446e-27,2.250000e+10,1.000000e+22
3.842787e-08,4.128449e-27,2.250000e+10,1.000000e+22
3.871214e-08,4.128452e-27,2.250000e+10,1.000000e+22
3.899927e-08,4.128455e-27,2.250000e+10,1.000000e+22
3.928926e-08,4.128459e-27,2.250000e+10,1.000000e+22
3.958215e-08,4.128462e-27,2.250000e+10,1.000000e+22
3.987797e-08,4.128465e-27,2.250000e+10,1.000000e+22
4.017675e-08,4.128468e-27,2.250000e+10,1.000000e+22
4.047852e-08,4.128472e-27,2.250000e+10,1.000000e+22
4.078330e-08,4.128475e-27,2.250000e+10,1.000000e+22
4.109114e-08,4.128478e-27,2.250000e+10,1.000000e+22
4.140205e-08,4.128482e-27,2.250000e+10,1.000000e+22
4.171607e-08,4.128485e-27,2.250000e+10,1.000000e+22
4.203323e-08,4.128488e-27,2.250000e+10,1.000000e+22
4.235356e-08,4.128492e-27,2.250000e+10,1.000000e+22
4.267710e-08,4.128495e-27,2.250000e+10,1.000000e+22
4.300387e-08,4.128499e-27,2.250000e+10,1.000000e+22
4.333391e-08,4.128502e-27,2.250000e+10,1.000000e+22
4.366725e-08,4.128506e-27,2.250000e+10,1.000000e+22
4.400392e-08,4.128509e-27,2.250000e+10,1.000000e+22
4.434396e-08,4.128512e-27,2.250000e+10,1.000000e+22
4.468740e-08,4.128516e-27,2.250000e+10,1.000000e+22
4.503427e-08,4.128519e-27,2.250000e+10,1.000000e+22
4.538461e-08,4.128523e-27,2.250000e+10,1.000000e+22
4.573846e-08,4.128526e-27,2.250000e+10,1.000000e+22
4.609585e-08,4.128530e-27,2.250000e+10,1.000000e+22
4.645680e-08,4.128533e-27,2.250000e+10,1.000000e+22
4.682137e-08,4.128537e-27,2.250000e+10,1.000000e+22
4.718959e-08,4.128541e-27,2.250000e+10,1.000000e+22
4.756148e-08,4.128544e-27,2.250000e+10,1.000000e+22
4.793710e-08,4.128548e-27,2.250000e+10,1.000000e+22
4.831647e-08,4.128551e-27,2.250000e+10,1.000000e+22
4.869963e-08,4.128555e-27,2.250000e+10,1.000000e+22
4.908663e-08,4.128559e-27,2.250000e+10,1.000000e+22
4.947749e-08,4.128562e-27,2.250000e+10,1.000000e+22
4.987227e-08,4.128566e-27,2.250000e+10,1.000000e+22
5.027099e-08,4.128570e-27,2.250000e+10,1.000000e+22
5.067370e-08,4.128573e-27,2.250000e+10,1.000000e+22
5.108044e-08,4.128577e-27,2.250000e+10,1.000000e+22
5.149124e-08,4.128581e-27,2.250000e+10,1.000000e+22
5.190616e-08,4.128584e-27,2.250000e+10,1.000000e+22
5.232522e-08,4.128588e-27,2.250000e+10,1.000000e+22
5.274847e-08,4.128592e-27,2.250000e+10,1.000000e+22
5.317595e-08,4.128596e-27,2.250000e+10,1.000000e+22
5.360771e-08,4.128599e-27,2.250000e+10,1.000000e+22
5.404379e-08,4.128603e-27,2.250000e+10,1.000000e+22
5.448423e-08,4.128607e-27,2.250000e+10,1.000000e+22
5.492907e-08,4.128611e-27,2.250000e+10,1.000000e+22
5.537836e-08,4.128614e-27,2.250000e+10,1.000000e+22
5.583215e-08,4.128618e-27,2.250000e+10,1.000000e+22
5.629047e-08,4.128622e-27,2.250000e+10,1.000000e+22
5.675337e-08,4.128626e-27,2.250000e+10,1.000000e+22
5.722091e-08,4.128630e-27,2.250000e+10,1.000000e+22
5.769311e-08,4.128633e-27,2.250000e+10,1.000000e+22
5.817005e-08,4.128637e-27,2.250000e+10,1.000000e+22
5.865175e-08,4.128641e-27,2.250000e+10,1.000000e+22
5.913826e-08,4.128645e-27,2.250000e+10,1.000000e+22
5.962965e-08,4.128649e-27,2.250000e+10,1.000000e+22
6.012594e-08,4.128653e-27,2.250000e+10,1.000000e+22
6.062720e-08,4.128657e-27,2.250000e+10,1.000000e+22
6.113347e-08,4.128660e-27,2.250000e+10,1.000000e+22
6.164481e-08,4.128664e-27,2.250000e+10,1.000000e+22
6.216126e-08,4.128668e-27,2.250000e+10,1.000000e+22
6.268287e-08,4.128672e-27,2.250000e+10,1.000000e+22
6.320970e-08,4.128676e-27,2.250000e+10,1.000000e+22
6.374180e-08,4.128680e-27,2.250000e+10,1.000000e+22
6.427921e-08,4.128684e-27,2.250000e+10,1.000000e+22
6.482201e-08,4.128688e-27,2.250000e+10,1.000000e+22
6.537023e-08,4.128692e-27,2.250000e+10,1.000000e+22
6.592393e-08,4.128696e-27,2.250000e+10,1.000000e+22
6.648317e-08,4.128700e-27,2.250000e+10,1.000000e+22
6.704800e-08,4.128704e-27,2.250000e+10,1.000000e+22
6.761848e-08,4.128708e-27,2.250000e+10,1.000000e+22
6.819466e-08,4.128712e-27,2.250000e+10,1.000000e+22
6.877661e-08,4.128716e-27,2.250000e+10,1.000000e+22
6.936438e-08,4.128720e-27,2.250000e+10,1.000000e+22
6.995802e-08,4.128724e-27,2.250000e+10,1.000000e+22
7.055760e-08,4.128728e-27,2.250000e+10,1.000000e+22
7.116318e-08,4.128732e-27,2.250000e+10,1.000000e+22
7.177481e-08,4.128736e-27,2.250000e+10,1.000000e+22
7.239256e-08,4.128740e-27,2.250000e+10,1.000000e+22
7.301648e-08,4.128744e-27,2.250000e+10,1.000000e+22
7.364665e-08,4.128748e-27,2.250000e+10,1.000000e+22
7.428311e-08,4.128752e-27,2.250000e+10,1.000000e+22
7.492594e-08,4.128756e-27,2.250000e+10,1.000000e+22
7.557520e-08,4.128760e-27,2.250000e+10,1.000000e+22
7.623096e-08,4.128764e-27,2.250000e+10,1.000000e+22
7.689326e-08,4.128768e-27,2.250000e+10,1.000000e+22
7.756220e-08,4.128773e-27,2.250000e+10,1.000000e+22
7.823782e-08,4.128777e-27,2.250000e+10,1.000000e+22
7.892020e-08,4.128781e-27,2.250000e+10,1.000000e+22
7.960940e-08,4.128785e-27,2.250000e+10,1.000000e+22
8.030549e-08,4.128789e-27,2.250000e+10,1.000000e+22
8.100855e-08,4.128793e-27,2.250000e+10,1.000000e+22
8.171863e-08,4.128797e-27,2.250000e+10,1.000000e+22
8.243582e-08,4.128802e-27,2.250000e+10,1.000000e+22
8.316018e-08,4.128806e-27,2.250000e+10,1.000000e+22
8.389178e-08,4.128810e-27,2.250000e+10,1.000000e+22
8.463070e-08,4.128814e-27,2.250000e+10,1.000000e+22
8.537701e-08,4.128818e-27,2.250000e+10,1.000000e+22
8.613078e-08,4.128822e-27,2.250000e+10,1.000000e+22
8.689208e-08,4.128827e-27,2.250000e+10,1.000000e+22
8.766100e-08,4.128831e-27,2.250000e+10,1.000000e+22
8.843761e-08,4.128835e-27,2.250000e+10,1.000000e+22
8.922199e-08,4.128839e-27,2.250000e+10,1.000000e+22
9.001421e-08,4.128843e-27,2.250000e+10,1.000000e+22
9.081435e-08,4.128848e-27,2.250000e+10,1.000000e+22
9.162250e-08,4.128852e-27,2.250000e+10,1.000000e+22
9.243872e-08,4.128856e-27,2.250000e+10,1.000000e+22
9.326311e-08,4.128860e-27,2.250000e+10,1.000000e+22
9.409574e-08,4.128865e-27,2.250000e+10,1.000000e+22
9.493670e-08,4.128869e-27,2.250000e+10,1.000000e+22
9.578606e-08,4.128873e-27,2.250000e+10,1.000000e+22
9.664392e-08,4.128877e-27,2.250000e+10,1.000000e+22
9.751036e-08,4.128882e-27,2.250000e+10,1.000000e+22
9.838547e-08,4.128886e-27,2.250000e+10,1.000000e+22
